,disk_ID,vm_name,vm_cpu,vm_memory,vm_type,disk_if_VIP,ins_type,project_name,buss_name,disk_name,disk_capacity,disk_type,volume_type,avg_bandwidth,bandwidth_mul,bandwidth_zero_ratio,burst_label,peak_bandwidth,timestamp_num,cluster_index,business_type,description,recent_history_bandwidth_memory,recent_history_bandwidth_cpu,recent_history_bandwidth_app,recent_history_bandwidth_cpu_memory,cluster_label
10517,c1fa98ec-65db-4dff-9a21-4a63d2d2434a,正保远见平台-sqlserver02-7区备机,2.0,4.0,SA2,1,CVM,sqlserver-合用,正保远见平台-sqlserver02-7区备机,正保远见平台-sqlserver02-7区备机_系统盘,200,0,cbsPremium,757.311507936508,81.5952211902485,0.0004960317460317,1,61793.0,2016.0,606,infra-database,正保远见平台-sqlserver02-7区备机_系统盘_sqlserver-合用,,,8342.811011904761,,0
18793,eac2b138-2b35-413f-8426-3a7ba09d8ac1,CentOS,8.0,16.0,S5,0,CVM,默认项目,CentOS,data,500,1,cbsPremium,1348.3397817460318,118.17273520897427,0.0004960317460317,1,159337.0,2016.0,656,generic-unknown,CentOS_默认项目_data,,,,,0
18739,9ce5ed09-db0e-463b-a52d-623b995a1dd7,Tomorrow-Game-续费一年-202307,4.0,8.0,C4,0,CVM,默认项目,Tomorrow-Game-续费一年,未命名_系统盘,200,0,cbsPremium,20343.871527777777,140.9982852124966,0.0004960317460317,1,2868451.0,2016.0,610,game-service,Tomorrow-Game-续费一年-202307_默认项目_未命名_系统盘,,,,,4
16574,dceebddb-1b8f-42bd-9ac7-5e691a03091d,未命名12,2.0,4.0,S6,1,CVM,默认项目,PWA,未命名12_系统盘,100,0,cbsPremium,25803.68650793651,36.17824141960766,0.0009920634920634,1,933532.0,2016.0,576,generic-unknown,默认项目_未命名12_系统盘_PWA,22412.775793650795,22412.775793650795,22412.775793650795,22412.775793650795,2
9259,494c9a7d-c903-4c65-980c-75c902e874cd,nlp-x86-online1,8.0,16.0,SA2,1,CVM,默认项目,nlp-x86-online,nlp-x86-online1_系统盘,500,0,cbsPremium,13848.94494047619,53.80063269818882,0.0,1,745082.0,2016.0,605,ai-machine-learning,nlp-x86-online1_系统盘_默认项目,,,39412.53422619047,,2
22375,78829152-4b65-4257-b02d-3e885151087b,prod-cloud-dp-starrocks-be-21-20,32.0,128.0,SA3,1,CVM,大数据平台,prod-cloud-dp-starrocks-be,disk-prod-cloud-dp-fe-3-ssd,200,1,cbsHSSD,18597.94742063492,82.96797302953779,0.0004960317460317,1,1543034.0,2016.0,437,infra-database,大数据平台_disk-prod-cloud-dp-fe-3-ssd_prod-cloud-dp-starrocks-be-21-20,333.5644841269841,333.5644841269841,333.5644841269841,333.5644841269841,2
12888,57392d85-33de-4476-a04b-ea9740be88f3,gmcf-baosong-mysql01.rongtong.prod,4.0,8.0,SA2,1,CVM,vpc_prod,gmcf-baosong-mysql01.rongtong.prod,gmcf-baosong-mysql01.rongtong.prod_系统盘,50,0,cbsPremium,8041.393353174603,79.48174799180505,0.0004960317460317,1,639144.0,2016.0,563,infra-database,vpc_prod_gmcf-baosong-mysql01.rongtong.prod_系统盘,1831.4568452380952,1831.4568452380952,1831.4568452380952,1831.4568452380952,2
22198,845d3ddf-522c-4d4d-a4a6-b17aeb244521,vm-cdwch-mcp371s8,4.0,16.0,SA2,0,CVM,cdwch,vm-cdwch-mcp371s,vm-cdwch-mcp371s8_数据盘_9,70,1,cbsHSSD,22724.97619047619,44.55256593070976,0.0004960317460317,1,1012456.0,2016.0,413,infra-database,vm-cdwch-mcp371s8_数据盘_9,24730.178075396827,24730.178075396827,24730.178075396827,24730.178075396827,2
20150,bd3cb653-02e2-474a-97a8-d0594c7db16f,p-qcbj7-slowsql-relation-collector-c46ee5fa-01,4.0,16.0,S6,1,CVM,默认项目,p-qcbj7-slowsql-relation-collector-c46ee5fa,p-qcbj7-slowsql-relation-collector-c46ee5fa-01_系统盘,50,0,cbsssd,2874.616071428572,42.077619060930495,0.0009920634920634,1,120957.0,2016.0,521,infra-logging-monitoring,默认项目_p-qcbj7-slowsql-relation-collector-c46ee5fa-01_系统盘,2800.529265873016,120.18501984126983,254836.4494047619,6776.721230158731,0
12226,124b6429-58c3-4de9-9399-f63bc10447de,s-qcbj7-gitlab-ha-gitaly-3712cdbf-02,2.0,8.0,S6,1,CVM,默认项目,s-qcbj7-gitlab-ha-gitaly-3712cdbf,s-qcbj7-gitlab-ha-gitaly-3712cdbf-02_系统盘,50,0,cbsssd,2775.2028769841268,415.56997852831086,0.0004960317460317,1,1153291.0,2016.0,511,infra-node,默认项目_s-qcbj7-gitlab-ha-gitaly-3712cdbf-02_系统盘,766.4801587301587,7.915674603174603,7.915674603174603,766.4801587301587,2
23868,150c3e29-7c9b-4eb1-86d5-9b27fb36f170,vm-cdwch-hlw7zj5p,4.0,16.0,SA2,0,CVM,cdwch,vm-cdwch-hlw7zj5p,vm-cdwch-hlw7zj5p_系统盘,50,0,cbsPremium,10007.162202380952,170.55564459561924,0.0014880952380952,1,1706778.0,2016.0,408,infra-database,vm-cdwch-hlw7zj5p_系统盘,6875.955853174603,6875.955853174603,6875.955853174603,6875.955853174603,2
8041,3e8fa573-59f2-40ca-8463-66c46a82e9a9,tld010082001254_新C云平台_周全,32.0,128.0,IT5,1,CVM,1286-新C云平台,tld010082001254_新C云平台_周全,[数据盘]tld010082001254_新C云平台_周全_1,500,1,cbsssd,164.3670634920635,315.73843869581486,0.0004960317460317,1,51897.0,2016.0,413,iot-saas-platform,[数据盘]tld010082001254_新C云平台_周全_1_1286-新C云平台,0.8358134920634921,0.8358134920634921,10.139880952380953,0.8358134920634921,0
23805,52a3c109-f058-4026-a159-338c0670b508,as-tke-np-rzu632a93,16.0,32.0,S5,1,CVM,ark-aries(白羊座),as-tke-np-rzu632a,as-tke-np-rzu632a9_DATA_DISK_1,500,1,cbsPremium,56998.82390873016,87.45559396071151,0.0004960317460317,1,4984866.0,2016.0,401,infra-node,as-tke-np-rzu632a9_DATA_DISK_1_as-tke-np-rzu632a93_ark-aries(白羊座),65408.59573412698,65408.59573412698,65408.59573412698,65408.59573412698,3
21725,2a5cccff-da49-40dd-b09e-901e3a4c63a2,未命名5,2.0,4.0,S5,0,CVM,网络产品中心_1023,[PVGW2_监控机器][北京七区_北京兆丰],未命名5_系统盘,100,0,cbsPremium,11045.260416666666,139.8747464268705,0.0009920634920634,1,1544953.0,2016.0,478,infra-logging-monitoring,未命名5_系统盘_网络产品中心_1023_[PVGW2_监控机器][北京七区_北京兆丰],,,9087.607638888889,,2
16761,14c3889f-77c9-4c65-afbc-d0e1ed343259,app031-saasremote-prod-bj4,4.0,8.0,S5,1,CVM,INVT,app031-saasremote-prod-bj,lzinq-prod-applog_5,2100,1,cbsPremium,8707.688988095239,142.48464795840155,0.0,1,1240712.0,2016.0,662,iot-saas-platform,app031-saasremote-prod-bj4_INVT_lzinq-prod-applog_5,,,,,2
7260,aca44fc3-c2a0-402f-b977-ddf81bc2f1cb,GTSP-Prd-实名认证6,4.0,8.0,S6,1,CVM,默认项目,GTSP-Prd-实名认证,GTSP-Prd-实名认证_数据盘_1,100,1,cbsPremium,679.063492063492,72.28337346018093,0.0019841269841269,1,49085.0,2016.0,486,finance-payment,GTSP-Prd-实名认证6_GTSP-Prd-实名认证_数据盘_1_默认项目,423.124503968254,423.124503968254,423.124503968254,423.124503968254,0
13142,d448a724-523e-438f-b092-11085c4c5ade,cfs-46aaa9ba9-mon1,8.0,16.0,S5,0,CVM,默认项目,cfs-46aaa9ba9-mon,cfs-46aaa9ba9-mon1_系统盘,100,0,cbsPremium,17679.33978174603,34.143356451763644,0.0004960317460317,1,603632.0,2016.0,562,infra-logging-monitoring,cfs-46aaa9ba9-mon1_系统盘_默认项目,,,2014030.588293651,,2
19496,07a750b0-a8cc-4bfc-bb21-861356603e2c,prod-qwmh-bj7-public33,4.0,8.0,SA2,1,CVM,默认项目,prod-qwmh-bj7-public,prod-qwmh-bj7-public33_系统盘,80,0,cbsPremium,8450.272817460318,105.16772880559998,0.0009920634920634,1,888696.0,2016.0,477,generic-unknown,默认项目_prod-qwmh-bj7-public33_系统盘,10745.574404761905,10745.574404761905,7640.886904761905,10745.574404761905,2
23870,73a2bab3-46b9-4b6f-b223-a06a76f0cb80,vm-cdwch-yiiren7a,8.0,32.0,SA2,0,CVM,cdwch,vm-cdwch-yiiren7a,vm-cdwch-yiiren7a_数据盘_8,50,1,cbsHSSD,4722.487103174603,306.6943261796029,0.0009920634920634,1,1448360.0,2016.0,456,infra-database,vm-cdwch-yiiren7a_数据盘_8,4665.796626984127,4665.796626984127,4665.796626984127,4665.796626984127,2
21558,d77fcd7a-9025-46cf-968f-79c3753c5b82,emr-Master.2_emr-ke6f8bc5,8.0,32.0,SA3,1,CVM,默认项目,emr-Masteremr-ke6f8bc,emr-master-second_数据盘_1,200,1,cbsPremium,23682.291666666668,36.0916929843853,0.0019841269841269,1,854734.0,2016.0,478,compute-simulation,默认项目_emr-master-second_数据盘_1_emr-Masteremr-ke6f8bc_emr-Master.2_emr-ke6f8bc5,6777.712301587301,,6777.712301587301,,2
8440,27985785-2418-4a05-9d40-a9b295f2c4db,linkcook-beijing-voice-pro6,8.0,40.0,GN10X,1,CVM,S01107_馨厨官网,linkcook-beijing-voice-pro,linkcook-beijing-voice-pro6_系统盘,50,0,cbsPremium,5813.777777777777,30.793574650256097,0.0004960317460317,1,179027.0,2016.0,662,corp-website-portal,linkcook-beijing-voice-pro6_系统盘_S01107_馨厨官网,,,,,0
19212,04bdf00e-dc45-476c-8bc6-1068f6f0334f,s-qcbj7-pe-k8s-ai01-node-4,16.0,32.0,S6,1,CVM,默认项目,s-qcbj7-pe-k8s-ai01-node,s-qcbj7-pe-k8s-ai01-node-4_数据盘_1,1000,1,cbsssd,5554.5625,41.001969101976975,0.0,1,227748.0,2016.0,742,infra-node,s-qcbj7-pe-k8s-ai01-node-4_数据盘_1_默认项目,846141.1403769841,7978.491071428572,4.546626984126984,846141.1403769841,0
22212,bf819dbd-9909-4457-8964-55922f5dd626,tla010082102128_新C云平台_周全,8.0,16.0,S5,1,CVM,1286-新C云平台,tla010082102128_新C云平台_周全,[系统盘]tla010082102128_新C云平台_周全_系统盘,150,0,cbsPremium,9412.705357142857,27.58537425193721,0.0004960317460317,1,259653.0,2016.0,569,infra-node,[系统盘]tla010082102128_新C云平台_周全_系统盘_1286-新C云平台,9367.46626984127,9367.46626984127,9367.46626984127,9367.46626984127,0
6924,27bf312e-e925-472c-8b78-efa41b788565,k8s-prod-node-11,8.0,16.0,S5,1,CVM,asg-03cqjq1n,k8s-prod-node,as-tke-np-4egjez79_DATA_DISK_1,500,1,cbsPremium,1375.5982142857142,45.02186710976394,0.0019841269841269,1,61932.0,2016.0,561,infra-node,as-tke-np-4egjez79_DATA_DISK_1_asg-03cqjq1n_k8s-prod-node-11,,,,,0
7233,2a20f921-109b-419d-9e55-a8489b3d9efc,lh-1301254531-lhins-rkf8ck6c,4.0,4.0,S5,0,CVM,默认项目,lh-cbs,lh-1301254531-20220313627012949714661,500,1,cbsPremium,449.437003968254,299.95304972601303,0.0004960317460317,1,134810.0,2016.0,653,infra-node,lh-1301254531-lhins-rkf8ck6c_默认项目_lh-1301254531-20220313627012949714661_lh-cbs,335.89136904761904,335.89136904761904,335.89136904761904,335.89136904761904,0
10346,0acea882-7f11-4670-a283-2160063734b6,p-qcbj7-cassandra-d7e7666c-02,8.0,32.0,S6,1,CVM,默认项目,p-qcbj7-cassandra-d7e7666c,p-qcbj7-cassandra-d7e7666c-02_数据盘_1,500,1,cbsssd,1232.40625,258.5373126759135,0.0004960317460317,1,318623.0,2016.0,656,infra-database,p-qcbj7-cassandra-d7e7666c-02_数据盘_1_默认项目,1117.482638888889,1117.482638888889,1117.482638888889,1117.482638888889,0
21462,59634e53-3016-4218-b06e-ca8cb0510bfe,vm-cdwch-yiiren7a,8.0,32.0,SA2,0,CVM,cdwch,vm-cdwch-yiiren7a,vm-cdwch-yiiren7a_数据盘_7,50,1,cbsHSSD,4655.723214285715,300.4317343668794,0.0004960317460317,1,1398727.0,2016.0,456,infra-database,vm-cdwch-yiiren7a_数据盘_7,4636.079861111111,4636.079861111111,4636.079861111111,4636.079861111111,2
12434,c0da1a93-f6de-4f1b-b030-2450a34f1b73,activity-cvm-2023-05-05,2.0,8.0,SA2,0,CVM,默认项目,activity-cvm,未命名,200,1,cbsBSSD,509.7420634920635,184.9288233233428,0.0004960317460317,1,94266.0,2016.0,742,generic-unknown,默认项目_activity-cvm-2023-05-05,,,,,0
23186,8b4bc1e8-2c7f-4573-99a5-6a74541a3e15,实时工况数据转发dct-kafka（重起租户）,16.0,32.0,S6,1,CVM,1286-新C云平台,实时工况数据转发dct-kafka（重起租户）,[系统盘]tla010082002028_新C云平台_周全_系统盘,150,0,cbsPremium,12443.388392857143,25.983196038917683,0.0009920634920634,1,323319.0,2016.0,406,infra-message-queue,实时工况数据转发dct-kafka（重起租户）_[系统盘]tla010082002028_新C云平台_周全_系统盘_1286-新C云平台,,,,,0
15876,349970b9-a200-4d4a-b2a2-d86434fca32c,未命名52,2.0,4.0,S6,1,CVM,默认项目,PWA,未命名52_系统盘,100,0,cbsPremium,21309.406746031746,30.18422838635706,0.0004960317460317,1,643208.0,2016.0,653,generic-unknown,未命名52_系统盘_默认项目_PWA,18813.632936507936,18813.632936507936,18813.632936507936,18813.632936507936,2
16137,14fe5dd2-6374-4b4e-a210-cd516a863d4b,as-tke-np-kytmrnzt7,32.0,64.0,SA3,1,CVM,asg-07lf81sr,as-tke-np-kytmrnzt,as-tke-np-kytmrnzt7_数据盘_1,200,1,cbsBSSD,3816.928571428572,52.34444298894024,0.0004960317460317,1,199795.0,2016.0,736,generic-autoscaling,asg-07lf81sr_as-tke-np-kytmrnzt7_数据盘_1,31719.75992063492,,31719.75992063492,,0
13178,251a3bec-3f13-47c1-9136-55c3d93ce97b,tx-bj-hulk-k8s-node3242,84.0,320.0,S5,1,CVM,默认项目,tx-bj-hulk-k8s-node,tx-bj-hulk-k8s-node3242_数据盘,200,1,cbsPremium,5792.617063492064,46.179990333891766,0.0009920634920634,1,267503.0,2016.0,414,infra-node,默认项目_tx-bj-hulk-k8s-node3242_数据盘,,,,,0
13404,f058e948-38df-4452-a461-853b797fc513,prod-rtcmstorer4,8.0,16.0,S6,1,CVM,prod1-hp3-platech,prod-rtcmstorer,prod-rtcmstorer4_数据盘_1,100,1,cbsPremium,1234.815476190476,39.36539583222864,0.0014880952380952,1,48609.0,2016.0,563,infra-message-queue,prod1-hp3-platech_prod-rtcmstorer4_数据盘_1,751.0248015873016,751.0248015873016,751.0248015873016,751.0248015873016,0
18227,49333257-2472-4420-9c3e-4677ce2a2514,tc-bj-zt-test-rocketmq2,4.0,8.0,SA2,1,CVM,rocketmq,tc-bj-zt-test-rocketmq,tc-bj-zt-rocketmq2_系统盘,150,0,cbsPremium,9118.57142857143,47.308945636847874,0.0019841269841269,1,431390.0,2016.0,547,infra-message-queue,tc-bj-zt-rocketmq2_系统盘_tc-bj-zt-test-rocketmq2,,,,,0
18286,c4e0800f-3da9-4162-889a-57071758b88f,dzyz-game-11-1102,4.0,8.0,S6,1,CVM,臧泽,dzyz-game,dzyz-game-11-1102_系统盘,50,0,cbsPremium,6978.399305555556,64.98696622862514,0.0009920634920634,1,453505.0,2016.0,547,game-service,臧泽_dzyz-game-11-1102_系统盘,6558.943948412699,6558.943948412699,6558.943948412699,6558.943948412699,0
22421,d679ed59-2ae7-4b2f-b3ed-a26503d003a6,prod-k8s-cxp-node-9.qhd84x3p.0,32.0,128.0,SA3,1,CVM,cls-dyz4wcd3,prod-k8s-cxp-nodeqhd84x3p.,cls-dyz4wcd3/pvc-715241e4-f3c5-4f86-a33b-b19c6240a7ea,80,1,cbsHSSD,6841.525297619048,473.5753883900072,0.0004960317460317,1,3239978.0,2016.0,566,infra-node,cls-dyz4wcd3/pvc-715241e4-f3c5-4f86-a33b-b19c6240a7ea_prod-k8s-cxp-node-9.qhd84x3p.0_prod-k8s-cxp-nodeqhd84x3p.,1998.4275793650795,1998.4275793650795,1998.4275793650795,1998.4275793650795,4
17939,38ea3734-eace-429b-98f0-484a0976e3bc,angmar26,16.0,64.0,IT5,1,CVM,terraform,angmar,angmar26_系统盘,60,0,cbsPremium,4044.90128968254,77.43946701467812,0.0009920634920634,1,313235.0,2016.0,408,infra-node,terraform_angmar26_系统盘,10076.332837301588,10076.332837301588,10076.332837301588,10076.332837301588,0
12367,9b351784-ebbc-4af8-a7a3-df596f0a4b09,Risk-neo4j-v01.bigdata.prod,16.0,64.0,SA2,1,CVM,vpc_prod,Risk-neo4j-v01.bigdata.prod,Risk-neo4j-v01.bigdata.prod_数据盘_1,200,1,cbsPremium,2067.936011904762,88.70874095907395,0.0,1,183444.0,2016.0,652,infra-database,vpc_prod_Risk-neo4j-v01.bigdata.prod_数据盘_1,19486.09275793651,19486.09275793651,400.1165674603175,19486.09275793651,0
23229,8b99a165-c8f0-4835-97e2-d07628b270c8,未命名5,2.0,4.0,S6,1,CVM,默认项目,PWA,未命名5_系统盘,100,0,cbsPremium,23397.58630952381,28.49934994057817,0.0014880952380952,1,666816.0,2016.0,571,generic-unknown,默认项目_未命名5_系统盘_PWA,19667.46775793651,19667.46775793651,19667.46775793651,19667.46775793651,2
13327,5f48a586-a378-4b35-9469-139f7a39711a,apollo-base-cms-pop,4.0,8.0,S6,1,CVM,乐友服务器,apollo-base-cms-pop,jm-apollo-base-jm-pay-wechat11_系统盘,100,0,cbsPremium,6722.039186507936,33.68337995625767,0.0014880952380952,1,226421.0,2016.0,414,finance-payment,jm-apollo-base-jm-pay-wechat11_系统盘_apollo-base-cms-pop_乐友服务器,9241.934027777776,9241.934027777776,9241.934027777776,9241.934027777776,0
21999,9469e26d-842a-4d20-8efe-49cdf47d4354,vm-cdwch-ry7owmjw,4.0,16.0,S5,0,CVM,cdwch,vm-cdwch-ry7owmjw,vm-cdwch-ry7owmjw_数据盘_10,20,1,cbsHSSD,2021.371031746032,178.06280704888536,0.0009920634920634,1,359931.0,2016.0,413,infra-database,vm-cdwch-ry7owmjw_数据盘_10,22724.97619047619,22724.97619047619,2421.777777777778,22724.97619047619,0
11772,7895580c-3300-4b9b-adcb-6b2af50c67eb,gmxd-tke-work05.k8sxiaodai.prod,16.0,64.0,SA3,1,CVM,cls-b0gpuwqb,gmxd-tke-work05.k8sxiaodai.prod,cls-b0gpuwqb/pvc-7065caa6-5be2-46d2-8623-a12be8353fa5,20,1,cbsPremium,3053.625,73.54046420238241,0.0,1,224565.0,2016.0,605,infra-node,cls-b0gpuwqb/pvc-7065caa6-5be2-46d2-8623-a12be8353fa5_gmxd-tke-work05.k8sxiaodai.prod,24958.48859126984,24958.48859126984,24958.48859126984,24958.48859126984,0
15732,a50118fb-247a-4bcf-ab17-00fc84e52f67,extended-mysql-v01.insurance.prod,4.0,16.0,SA2,1,CVM,vpc_prod,extended-mysql-v01.insurance.prod,extended-mysql-v01.insurance.prod_系统盘,50,0,cbsPremium,7504.25992063492,47.8016491691095,0.0019841269841269,1,358716.0,2016.0,478,infra-database,vpc_prod_extended-mysql-v01.insurance.prod_系统盘,,1269.5515873015872,1269.5515873015872,,0
22515,2d59fad6-7b23-4391-b9b9-67b046bb7e43,未命名12,2.0,4.0,S6,1,CVM,默认项目,PWA,未命名12_系统盘,100,0,cbsPremium,20984.96378968254,32.728052661099674,0.0004960317460317,1,686797.0,2016.0,602,generic-unknown,默认项目_未命名12_系统盘_PWA,22053.540674603173,22053.540674603173,22053.540674603173,22053.540674603173,2
20946,8adbce72-19c2-4551-95a1-a46563620fc6,skywalking-8.7-oap-new3,16.0,32.0,S6,1,CVM,默认项目,skywalking7-oap-new,skywalking-8.7-oap-new3_系统盘,50,0,cbsPremium,6575.489583333333,87.47485532604512,0.0009920634920634,1,575190.0,2016.0,563,infra-logging-monitoring,skywalking-8.7-oap-new3_系统盘_默认项目_skywalking7-oap-new,,,,,2
23209,029e67d7-da14-4a11-8eb1-e54c096a41d0,lh-1305974441-lhins-rw9g6dhe,4.0,4.0,S5,0,CVM,默认项目,lh-cbs,lh-1305974441-20230217807027356339131,100,1,cbsssd,130740.78968253967,25.00729885400589,0.0004960317460317,1,3269474.0,2016.0,413,generic-unknown,lh-1305974441-20230217807027356339131_默认项目_lh-1305974441-lhins-rw9g6dhe_lh-cbs,,,,,4
19348,dc1e4f5a-1ac7-48a5-8cb9-74408b2037cb,tx-bj-hulk-k8s-node3056,84.0,320.0,S5,1,CVM,默认项目,tx-bj-hulk-k8s-node,tx-bj-hulk-k8s-node3056_系统盘,100,0,cbsPremium,5389.94246031746,145.09672519842402,0.0004960317460317,1,782063.0,2016.0,677,infra-node,默认项目_tx-bj-hulk-k8s-node3056_系统盘,1815.6934523809523,1815.6934523809523,1815.6934523809523,1815.6934523809523,2
6989,58344900-21c9-4d50-8ace-f0bec7be71d0,TX-K3-M001-010,8.0,32.0,SA2,1,CVM,默认项目,TX-K3-M,TX-K3-M001-010_数据盘((FROM snap-e8ftlghi))_1,50,1,cbsPremium,1708.4097222222222,65.51121697810261,0.0019841269841269,1,111920.0,2016.0,570,generic-unknown,默认项目_TX-K3-M001-010_数据盘((FROM snap-e8ftlghi))_1,970.360119047619,970.360119047619,155.16617063492063,970.360119047619,0
23606,d792285e-5e37-4951-a866-0f147eb01731,未命名41,2.0,4.0,S6,1,CVM,默认项目,PWA,未命名41_系统盘,100,0,cbsPremium,22791.18005952381,39.07529130453491,0.0014880952380952,1,890572.0,2016.0,405,generic-unknown,默认项目_未命名41_系统盘_PWA,24245.43998015873,24245.43998015873,24245.43998015873,24245.43998015873,2
10208,16b3136a-2330-41a4-af4c-b3b669e3b7ac,merry45,8.0,16.0,SA2,1,CVM,terraform,merry,merry45_系统盘,50,0,cbsPremium,2938.3353174603176,100.76249577121264,0.0014880952380952,1,296074.0,2016.0,408,infra-node,terraform_merry45_系统盘,,3432.4742063492063,3432.4742063492063,,0
13366,b9c6e7b9-f33a-4376-9eff-e14b2df5c9c9,vm-cdwch-qdvzb82v,4.0,16.0,S5,0,CVM,cdwch,vm-cdwch-qdvzb82v,vm-cdwch-qdvzb82v_数据盘_4,50,1,cbsHSSD,3099.405257936508,28.81746418003582,0.0,1,89317.0,2016.0,674,infra-database,vm-cdwch-qdvzb82v_数据盘_4,156.078373015873,156.078373015873,33.12599206349206,156.078373015873,0
12342,7e0e99d6-60b3-45a2-a3cb-422b7206f19d,dzyz-game-21-2077,4.0,8.0,S6,1,CVM,臧泽,dzyz-game,dzyz-game-11-1112_数据盘_1,100,1,cbsPremium,404.8988095238095,42.33897358246475,0.0004960317460317,1,17143.0,2016.0,610,game-service,dzyz-game-21-2077_臧泽_dzyz-game-11-1112_数据盘_1,595.9781746031746,595.9781746031746,595.9781746031746,595.9781746031746,0
5149,d4bb1c5a-37b2-4420-8061-57391dd3e3a8,p-qcbj7-pe-k8s-devops01-node-1,16.0,64.0,S6,1,CVM,默认项目,p-qcbj7-pe-k8s-devops01-node,p-qcbj7-pe-k8s-devops01-node-1_数据盘_1,1000,1,cbsssd,1847.559523809524,49.55726666451883,0.0,1,91560.0,2016.0,589,infra-node,默认项目_p-qcbj7-pe-k8s-devops01-node-1_数据盘_1,3283.6676587301586,3283.6676587301586,3283.6676587301586,3283.6676587301586,0
9496,01481d50-7fd5-43bd-91b1-cee4e72ebacf,p-qcbj7-pe-data-task-25,16.0,64.0,S6,1,CVM,默认项目,p-qcbj7-pe-data-task,p-qcbj7-pe-data-task-25_数据盘_1,200,1,cbsPremium,941.0391865079364,157.9445384751217,0.0,1,148632.0,2016.0,662,data-collection-delivery,默认项目_p-qcbj7-pe-data-task-25_数据盘_1,1562007.830853175,1562007.830853175,1562007.830853175,1562007.830853175,0
20244,f146cd1d-1b10-453f-9c98-748079c8c5b1,node-tx-bj-agd-controller-az7-0012,16.0,32.0,S5,1,CVM,默认项目,node-tx-bj-agd-controller-az,node-tx-bj-agd-controller-az7-0012_数据盘_2,100,1,cbsPremium,5429.90128968254,112.28123081324831,0.0004960317460317,1,609676.0,2016.0,662,infra-coordination,node-tx-bj-agd-controller-az7-0012_数据盘_2_默认项目,327.20188492063494,327.20188492063494,327.20188492063494,327.20188492063494,2
17182,88c12bc4-9523-4cac-98a1-031afee3f7bd,tc-bj-ewp-platform-user03,4.0,8.0,S5,1,CVM,ewp-platform-user,tc-bj-ewp-platform-user,tc-bj-ewp-platform-user03_系统盘,200,0,cbsPremium,14214.60267857143,32.32330937344048,0.0014880952380952,1,459463.0,2016.0,477,office-system,tc-bj-ewp-platform-user03_系统盘,,,17346.29365079365,,0
10681,0132e2f4-8f11-40e2-a7a0-4d6a40054d32,p88-datamp-spark2,32.0,64.0,S5,1,CVM,集团大会员项目生产环境,p88-datamp-spark,p88-datamp-spark2_系统盘,80,0,cbsPremium,7124.813988095239,26.854595828003028,0.0009920634920634,1,191334.0,2016.0,562,ai-machine-learning,p88-datamp-spark2_系统盘_集团大会员项目生产环境,,,10308.675595238095,,0
19393,dd96ed9f-d34a-46e2-8f1a-771b9f303ccf,Decideserver04,16.0,64.0,D3,1,CVM,海鸥_基础架构,Decideserver,Decideserver04_Disk_01,200,1,cbsPremium,5081.466765873016,496.4054900330791,0.0019841269841269,1,2522468.0,2016.0,486,infra-node,海鸥_基础架构_Decideserver04_Disk_01,,,0.0079365079365079,,4
6840,e0ff8a82-f985-4405-824f-dba6dd694b61,dzyz-db-slave-2002,2.0,8.0,S6,1,CVM,臧泽,dzyz-db-slave,dzyz-db-slave-2002_系统盘,50,0,cbsPremium,8118.214781746032,27.48991077469396,0.0,1,223169.0,2016.0,652,infra-database,臧泽_dzyz-db-slave-2002_系统盘,461.3883928571428,,461.3883928571428,,0
6416,37024e27-1484-43c5-b8da-d9bfde44e645,tx-sbc-jumeng01,4.0,8.0,S5,1,CVM,yes,tx-sbc-jumeng,tx-sbc-jumeng01_系统盘,50,0,cbsPremium,205.18998015873007,106.96916088700225,0.0014880952380952,1,21949.0,2016.0,406,game-service,yes_tx-sbc-jumeng01_系统盘,2862.11011904762,2862.11011904762,2862.11011904762,2862.11011904762,0
6391,7b5d8920-1e41-4e0f-914b-5527e2ef90a9,emr-Core.4_emr-415rec83,4.0,8.0,SA3,1,CVM,大数据,emr-Core-emr-415rec,emr-core_DATA_DISK_1,200,1,cbsssd,1020.185515873016,31.158058515267705,0.0,1,31787.0,2016.0,656,compute-simulation,emr-Core-emr-415rec_emr-Core.4_emr-415rec83_大数据_emr-core_DATA_DISK_1,1112.234126984127,1112.234126984127,1112.234126984127,1112.234126984127,0
