,disk_ID,vm_name,vm_cpu,vm_memory,vm_type,disk_if_VIP,ins_type,project_name,buss_name,disk_name,disk_capacity,disk_type,volume_type,avg_bandwidth,bandwidth_mul,bandwidth_zero_ratio,burst_label,peak_bandwidth,timestamp_num,cluster_index,business_type,description,recent_history_bandwidth_memory,recent_history_bandwidth_cpu,recent_history_bandwidth_app,recent_history_bandwidth_cpu_memory,pre_burst_label,belong_to_cluster,pre_bandwidth
21574,bdf43174-3163-456d-9e27-60243758e85a,ckafka-7kdk8r4m,8.0,16.0,S5,0,CVM,默认项目,ckafka-7kdk8r4m-cbs,Ckafka_ins-lmhemtxn_305468152_3,640,1,cbsPremium,442752.20287698414,2.8412642372544457,0.0,0,1257976.0,2016.0,604,infra-message-queue,默认项目_Ckafka_ins-lmhemtxn_305468152_3_ckafka-7kdk8r4m-cbs,204.3710317460317,204.3710317460317,8030.020833333333,204.3710317460317,0,0.0,13503.298946270883
5862,b23f1cc6-9704-4ca4-9ea1-37f9dc465bbc,finance-ERP-K8S1,8.0,32.0,C5,1,CVM,cls-clulwn7h,finance-ERP-K8S,finance-ERP-K8S1,120,1,cbsPremium,819.8268849206349,191.4282184283243,0.0009920634920634,1,156938.0,2016.0,476,office-system,cls-clulwn7h_finance-ERP-K8S1,,,,,0,0.0,13503.298946270883
8525,dd00bfcc-ec62-4efc-abf1-83742927b3b7,k8s-tx-bj-planck-cluster-prod-node.rh3uxrsp.0,16.0,32.0,S5,1,CVM,asg-6865x7q7,k8s-tx-bj-planck-cluster-prod-node.rh3uxrsp.,k8s-tx-bj-planck-cluster-prod-node.rh3uxrsp.0_系统盘,50,0,cbsPremium,6677.6046626984125,11.41741744998589,0.0009920634920634,0,76241.0,2016.0,406,infra-node,asg-6865x7q7_k8s-tx-bj-planck-cluster-prod-node.rh3uxrsp.0_系统盘,72843.43700396825,72843.43700396825,72843.43700396825,72843.43700396825,0,0.0,13503.298946270883
22434,2646d2fb-8878-485f-b755-eb8670a6e97a,ckafka-aj5jerxb,2.0,8.0,SA2,0,CVM,默认项目,ckafka-aj5jerxb-cbs,Ckafka_ins-6m9zt9ov_1596913860_1,500,1,cbsPremium,73208.00049603175,3.3152114298375843,0.0004960317460317,0,242700.0,2016.0,406,infra-message-queue,ckafka-aj5jerxb-cbs_默认项目_Ckafka_ins-6m9zt9ov_1596913860_1,209.25744047619048,763.5223214285714,525768.6388888889,763.5223214285714,0,0.0,13503.298946270883
10475,420c57c3-adea-4861-8f39-0a4bf3edb4c9,TX-K3-S403,4.0,8.0,SA2,1,CVM,默认项目,TX-K3-S,TX-K3-S403_数据盘((FROM snap-mc9eb4ji))_1,50,1,cbsPremium,450.1369047619048,186.71430649405605,0.0004960317460317,1,84047.0,2016.0,529,generic-unknown,默认项目_TX-K3-S403_数据盘((FROM snap-mc9eb4ji))_1,4636.148313492064,4636.148313492064,4636.148313492064,4636.148313492064,0,0.0,13503.298946270883
11571,12b41607-f2a0-46c4-b1ed-7f9075b1da72,kafka-bj-scenecloud-az6,2.0,8.0,SA2,0,CVM,默认项目,kafka-bj-scenecloud-az,Ckafka_ins-dpv3rmw3_785660132_1,90,1,cbsPremium,9449.924603174602,1.4889007680837296,0.0014880952380952,0,14070.0,2016.0,576,infra-message-queue,kafka-bj-scenecloud-az6_Ckafka_ins-dpv3rmw3_785660132_1_默认项目,6194.148313492064,6194.148313492064,6194.148313492064,6194.148313492064,0,0.0,13503.298946270883
15714,5c88ef20-1098-4388-87f2-b4c0ae7409e2,未命名,8.0,16.0,S5,1,CVM,默认项目,仙豆运维专用,未命名_系统盘,50,0,cbsPremium,6600.614087301588,4.096588535909132,0.0014880952380952,0,27040.0,2016.0,547,infra-jumpbox,默认项目_仙豆运维专用_未命名_系统盘,2398.361111111112,1713.875496031746,1713.875496031746,2398.361111111112,0,0.0,13503.298946270883
6061,505e583d-1cd8-44c4-8c19-c1a2b261708e,TX-K3-S384,4.0,8.0,SA2,1,CVM,默认项目,TX-K3-S,TX-K3-S384_数据盘((FROM snap-3warj9ue))_1,50,1,cbsPremium,483.04613095238096,2.732658260604361,0.0004960317460317,0,1320.0,2016.0,602,infra-node,TX-K3-S384_数据盘((FROM snap-3warj9ue))_1_默认项目,5359.725694444444,5359.725694444444,5359.725694444444,5359.725694444444,0,0.0,13503.298946270883
14718,4a10661d-6c2b-4206-8c75-321c809a54d2,前海神策-元数据节点1,8.0,32.0,S5,1,CVM,数据中台-日上,前海神策-元数据节点,集团神策-数据节点1_系统盘,80,0,cbsBSSD,16180.669146825398,2.310164039620936,0.0004960317460317,0,37380.0,2016.0,735,iot-saas-platform,前海神策-元数据节点1_集团神策-数据节点1_系统盘_数据中台-日上,,,7326.861111111111,,0,0.0,13503.298946270883
5963,d811468d-e315-4ba4-9744-97c353cab251,未命名,2.0,2.0,S5,0,CVM,网络产品中心_1023,[海外加速支撑][overseas_accelerator_agent],未命名_系统盘,100,0,cbsPremium,8324.578869047618,1.470464775763539,0.0004960317460317,0,12241.0,2016.0,570,data-collection-delivery,[海外加速支撑][overseas_accelerator_agent]_网络产品中心_1023_未命名_系统盘,,10116.850198412698,921783.4250992064,,0,0.0,13503.298946270883
16911,389390ea-3af7-4204-b8b3-b7e9ae41b17a,ckafka-jamaegj7,8.0,16.0,S5,0,CVM,默认项目,ckafka-jamaegj7-cbs,Ckafka_ins-65r18wit_805623592_0,500,1,cbsPremium,3030.531746031746,16.965339520802836,0.0,0,51414.0,2016.0,610,infra-message-queue,Ckafka_ins-65r18wit_805623592_0_默认项目_ckafka-jamaegj7-cbs,2190243.6741071427,2190243.6741071427,4882.509424603175,2190243.6741071427,0,0.0,13503.298946270883
5259,46cfc225-f20a-4b29-b54c-48707fd93404,kafka2.efk1.ops.np.bj1,16.0,64.0,IT5,1,CVM,默认项目,kafka2.efk1.ops.np.bj,kafka2.common.ops.np.bj1-数据盘1,200,1,cbsPremium,1163.6597222222222,32.395209080546884,0.0014880952380952,1,37697.0,2016.0,529,infra-message-queue,kafka2.efk1.ops.np.bj1_kafka2.common.ops.np.bj1-数据盘1_默认项目,,,9743.419146825398,,0,0.0,13503.298946270883
10920,379d289b-cf15-4732-a0c3-cba654b82c37,cfs-46ee33f1f-oss3,16.0,64.0,S5,0,CVM,默认项目,cfs-46ee33f1f-oss,cfs-46ee33f1f-oss3_系统盘,100,0,cbsPremium,6885.905257936508,4.1324994948489,0.0004960317460317,0,28456.0,2016.0,652,infra-node,默认项目_cfs-46ee33f1f-oss3_系统盘,2022998.075892857,2022998.075892857,2022998.075892857,2022998.075892857,0,0.0,13503.298946270883
14812,6b25ae3c-bae3-4152-b109-e5ca159bb7c6,emr-Core.1_emr-53e6tigf,16.0,64.0,D3,1,CVM,recommend-spark-prod,emr-Core-emr-53e6tigf,emr-core3_系统盘,50,0,cbsPremium,15331.00892857143,3.9483376653176654,0.0009920634920634,0,60532.0,2016.0,563,ai-machine-learning,emr-core3_系统盘_recommend-spark-prod_emr-Core.1_emr-53e6tigf_emr-Core-emr-53e6tigf,8684.99255952381,306465.3541666667,306465.3541666667,8684.99255952381,0,0.0,13503.298946270883
10140,140a0f8a-f3d5-4335-adc1-229c41fea2b4,vm-cdwdoris-h2l3ci3s,4.0,16.0,S5,0,CVM,cdwdoris,vm-cdwdoris-h2l3ci3s,vm-cdwdoris-h2l3ci3s_数据盘_2,30,1,cbsHSSD,393.624503968254,39.11087812064061,0.0014880952380952,1,15395.0,2016.0,511,infra-database,vm-cdwdoris-h2l3ci3s_数据盘_2,22.984623015873016,22.984623015873016,89.64732142857143,22.984623015873016,0,0.0,13503.298946270883
1190,ac1ae8aa-c577-40bc-8422-9ac0d2261feb,s-qcbj7-srd-qc-logstash-44849b87-02,8.0,32.0,C6,1,CVM,默认项目,s-qcbj7-srd-qc-logstash-44849b,s-qcbj7-srd-qc-logstash-44849b87-02_数据盘_1,50,1,cbsssd,19.36855158730159,65.46695008579404,0.0009920634920634,1,1268.0,2016.0,567,infra-logging-monitoring,s-qcbj7-srd-qc-logstash-44849b87-02_数据盘_1_默认项目,,,,,1,0.0,211056.5982142857
20632,7331b2a7-653d-4945-8952-352fd73be319,long-text-ae-03.bj-text.sm,48.0,96.0,SA3,1,CVM,文本,long-text-aebj-text.sm,long-text-ae-03.bj-text.sm_系统盘,50,0,cbsPremium,11250.38392857143,12.057099638663123,0.0019841269841269,0,135647.0,2016.0,570,data-collection-delivery,文本_long-text-aebj-text.sm_long-text-ae-03.bj-text.sm_系统盘,11258.917162698412,11258.917162698412,11258.917162698412,11258.917162698412,0,0.0,13503.298946270883
21218,a4040f24-03a1-455b-8d27-0449ccafb2cb,p-qcbj7-mysql-453ae8ba-03,8.0,32.0,S6,1,CVM,默认项目,p-qcbj7-mysql-453ae8ba,p-qcbj7-mysql-453ae8ba-03_系统盘,50,0,cbsssd,3480.5724206349205,30.30392339337086,0.0,1,105475.0,2016.0,589,infra-database,默认项目_p-qcbj7-mysql-453ae8ba-03_系统盘,216540.1512896825,5138.853174603175,5138.853174603175,17098.84771825397,0,0.0,13503.298946270883
6379,8af9d187-4938-40f4-8b5f-33b91c5bf75e,GGZJ-opsnginx-tx01.sys.yunwei,2.0,2.0,SA2,1,CVM,vpc_yunwei,GGZJ-opsnginx-tx01.sys.yunwei,GGZJ-opsnginx-tx01.sys.yunwei_数据盘_1,50,1,cbsPremium,1033.7385912698412,3.266783332381646,0.0004960317460317,0,3377.0,2016.0,401,infra-node,vpc_yunwei_GGZJ-opsnginx-tx01.sys.yunwei_数据盘_1,414.10515873015873,414.10515873015873,8782.035218253968,414.10515873015873,0,0.0,13503.298946270883
4678,30413862-2ca6-4425-b818-74751c9dede1,k8s-prod-node-31,8.0,16.0,S6,1,CVM,asg-03cqjq1n,k8s-prod-node,as-tke-np-4egjez79_DATA_DISK_1,500,1,cbsPremium,1875.684523809524,11.628821223997589,0.0019841269841269,0,21812.0,2016.0,569,infra-node,as-tke-np-4egjez79_DATA_DISK_1_asg-03cqjq1n_k8s-prod-node-31,1542.8020833333333,1542.8020833333333,1542.8020833333333,1542.8020833333333,0,0.0,13503.298946270883
12319,46a9dd1f-780b-4b01-bc59-324096c3d168,vm-cdwdoris-pu43eemu,16.0,64.0,IT5,0,CVM,cdwdoris,vm-cdwdoris-pu43eemu,vm-cdwdoris-pu43eemu_系统盘,50,0,cbsPremium,7848.950396825397,3.559966439754987,0.0014880952380952,0,27942.0,2016.0,560,infra-database,vm-cdwdoris-pu43eemu_系统盘,,,8265.14880952381,,0,0.0,13503.298946270883
19266,6beca01a-c42e-421e-b72f-6978ab24e3dc,KISYUN-TXBJ-SM9.DB.G01.Slave-71_46,16.0,32.0,S6,1,CVM,newHA,KISYUN-TXBJ-SM9.DB.G01.Slave,KISYUN-TXBJ-SM9.DB.G01.Slave-71_46.SYSDISK,200,0,cbsPremium,9804.235615079366,26.479473789951182,0.0009920634920634,1,259611.0,2016.0,560,infra-database,KISYUN-TXBJ-SM9.DB.G01.Slave-71_46.SYSDISK_newHA,,,,,0,0.0,13503.298946270883
19929,2e14b87b-051b-4620-9430-aa1d91a762bc,emr-Core_emr-r32yh7yc,16.0,32.0,S6,1,CVM,默认项目,emr-Core_emr-r32yh7yc,emr-core3_系统盘,100,0,cbsssd,9748.51884920635,6.27100392845596,0.0,0,61133.0,2016.0,735,compute-simulation,emr-core3_系统盘_emr-Core_emr-r32yh7yc_默认项目,164090.61557539683,164090.61557539683,7282.606646825397,164090.61557539683,0,0.0,13503.298946270883
18043,bff797ec-385e-44b2-8249-603500946236,as-tke-np-ic9k7ven3,8.0,16.0,S5,1,CVM,asg-gjcd6569,as-tke-np-ic9k7ven,as-tke-np-ic9k7ven3_数据盘_1,200,1,cbsBSSD,1152.173115079365,738.8420966074718,0.0014880952380952,1,851274.0,2016.0,518,generic-autoscaling,asg-gjcd6569_as-tke-np-ic9k7ven3_数据盘_1,3080.625496031746,3080.625496031746,3080.625496031746,3080.625496031746,0,0.0,13503.298946270883
18476,ea0ffe45-22b4-498d-a8da-e24fddd59f2d,TXBJ-PRORDP-G02-newHA,8.0,16.0,C6,1,CVM,newHA,TXBJ-PRORDP-G02-newHA,TXBJ-PRORDP-G02-newHA_系统盘,60,0,cbsPremium,37288.08928571428,25.512248501412508,0.0,1,951303.0,2016.0,604,infra-node,TXBJ-PRORDP-G02-newHA_系统盘,17681.796626984127,17681.796626984127,17681.796626984127,17681.796626984127,1,0.0,211056.5982142857
1475,1c2cf38a-d4cc-48af-81bf-ae090ca5f6cb,bj7-prod-k8s-prod-q06-node12783,32.0,64.0,SA3,1,CVM,cls-aivfr4t5,bj7-prod-k8s-prod-q06-node,cls-aivfr4t5/pvc-41eabd93-5410-11ed-9ca5-52540024133e,50,1,cbsssd,233.27876984126985,1.238861128240022,0.0004960317460317,0,289.0,2016.0,742,infra-node,cls-aivfr4t5/pvc-41eabd93-5410-11ed-9ca5-52540024133e_bj7-prod-k8s-prod-q06-node12783,89.10763888888889,89.10763888888889,89.10763888888889,89.10763888888889,0,0.0,13503.298946270883
315,75b2cc8e-9b10-41cf-b734-3fa0c1f5e20e,lh-1251328186-lhins-akg686a6,2.0,4.0,SA2,0,CVM,默认项目,lh-cbs,lh-1251328186-20220126610011057702871,30,1,cbsPremium,325.03125,1.4767810787424287,0.0004960317460317,0,480.0,2016.0,477,infra-node,lh-1251328186-20220126610011057702871_lh-1251328186-lhins-akg686a6_默认项目_lh-cbs,,,,,0,0.0,13503.298946270883
22016,ce492d31-be1e-48b5-a16a-ab9d45f6231d,orch-cnsic-23-mongo_audit3-bj-tc,8.0,16.0,C5,1,CVM,中盐集团私有化orch,orch-cnsicmongo_audit3-bj-tc,orch-cnsic-23-mongo_audit3-bj-tc_系统盘,100,0,cbsssd,11965.15773809524,14.495671832873873,0.0004960317460317,0,173443.0,2016.0,676,infra-database,orch-cnsicmongo_audit3-bj-tc_中盐集团私有化orch_orch-cnsic-23-mongo_audit3-bj-tc_系统盘,,,9014.934027777776,,0,0.0,13503.298946270883
20479,55d4c094-ccab-4e1a-bdd4-253accae3a87,ccsrv-crontab1,8.0,32.0,S5,1,CVM,cece,ccsrv-crontab,ccsrv-crontab1_数据盘_1,500,1,cbsHSSD,11288.592757936509,4.570188783161538,0.0014880952380952,0,51591.0,2016.0,519,infra-logging-monitoring,ccsrv-crontab1_数据盘_1_cece,,,,,0,0.0,13503.298946270883
208,433bb840-7ad8-4e11-9683-647ad93e171f,as-tke-np-jva6dboz,32.0,128.0,SA3,1,CVM,asg-4h06htrn,as-tke-np-jva6dboz,as-tke-np-jva6dboz_数据盘_1,1000,1,cbsHSSD,5.745039682539683,15.839751338283545,0.0004960317460317,0,91.0,2016.0,538,infra-node,as-tke-np-jva6dboz_数据盘_1_asg-4h06htrn,341.9637896825397,341.9637896825397,341.9637896825397,341.9637896825397,0,0.0,13503.298946270883
3197,457c701c-263c-48a7-ab72-852c641992f2,ckafka-xj4jk984,2.0,8.0,SA2,0,CVM,默认项目,ckafka-xj4jk984-cbs,Ckafka_ins-ntn2v5hd_1506793956_0,90,1,cbsPremium,1077.219742063492,9.902343582718409,0.0004960317460317,0,10667.0,2016.0,405,infra-message-queue,Ckafka_ins-ntn2v5hd_1506793956_0_默认项目_ckafka-xj4jk984-cbs,1494.7564484126983,1494.7564484126983,465894.0471230159,1494.7564484126983,0,0.0,13503.298946270883
7703,2292b7dc-fba0-431e-a8e5-129af16a4d7f,as-tcr-bj-np-baoyue,8.0,16.0,SA2,0,CVM,TCR,as-tcr-bj-np-baoyue,as-tcr-bj-np-baoyue_系统盘,50,0,cbsPremium,9612.93005952381,1.6278075366310474,0.0004960317460317,0,15648.0,2016.0,604,generic-autoscaling,as-tcr-bj-np-baoyue_系统盘_TCR,4075.1636904761904,4075.1636904761904,4075.1636904761904,4075.1636904761904,0,0.0,13503.298946270883
12475,25a22d03-f412-438b-bd58-0d46536210bf,p-qcbj7-srd-qc-logstash-531fd280-01,16.0,64.0,C6,1,CVM,默认项目,p-qcbj7-srd-qc-logstash-531fd,p-qcbj7-srd-qc-logstash-531fd280-01_系统盘,50,0,cbsssd,6681.334325396825,4.0442520436806815,0.0,0,27021.0,2016.0,704,infra-logging-monitoring,默认项目_p-qcbj7-srd-qc-logstash-531fd280-01_系统盘,155.00347222222223,155.00347222222223,155.00347222222223,155.00347222222223,0,0.0,13503.298946270883
15437,67c732f2-257a-4502-8817-1eff39db1285,tld010082001019_新C云平台_周全,32.0,128.0,D3,1,CVM,1286-新C云平台,tld010082001019_新C云平台_周全,tld${ipAddressO}_新C云平台_周全_系统盘,500,0,cbsPremium,15538.70882936508,6.543143392188421,0.0004960317460317,0,101672.0,2016.0,406,generic-unknown,tld${ipAddressO}_新C云平台_周全_系统盘_tld010082001019_新C云平台_周全_1286-新C云平台,,6844.759424603175,6844.759424603175,,0,0.0,13503.298946270883
17725,bfefd9be-576b-4bcb-9084-1da7b1a95a39,as-tke-np-kytmrnzt7,32.0,64.0,SA2,1,CVM,asg-07lf81sr,as-tke-np-kytmrnzt,as-tke-np-kytmrnzt7_系统盘,50,0,cbsBSSD,10259.512896825398,3.319943192482316,0.0004960317460317,0,34061.0,2016.0,736,infra-node,asg-07lf81sr_as-tke-np-kytmrnzt7_系统盘,4041.310515873016,4041.310515873016,4041.310515873016,4041.310515873016,0,0.0,13503.298946270883
23253,1e596e5e-421d-4a7e-8ff5-1e8e36e6d702,tla010082002102_新C云平台_周全,32.0,128.0,S6,1,CVM,1286-新C云平台,tla010082002102_新C云平台_周全,[数据盘]tla010082002102_新C云平台_周全_数据盘_1,500,1,cbsPremium,49640.10565476191,2.4334960292013785,0.0009920634920634,0,120799.0,2016.0,408,infra-node,[数据盘]tla010082002102_新C云平台_周全_数据盘_1_1286-新C云平台,215.2703373015873,215.2703373015873,215.2703373015873,215.2703373015873,0,0.0,13503.298946270883
15578,187c1707-eea7-4372-9e7a-8ff4a42540c5,音视频网关中间件服务器,8.0,16.0,S5,1,CVM,1286-新C云平台,音视频网关中间件服务器,[系统盘]tla010082002019_新C云平台_周全_系统盘,100,0,cbsPremium,8037.778273809524,40.05136606579014,0.0024801587301587,1,321924.0,2016.0,576,media-video-streaming,音视频网关中间件服务器_[系统盘]tla010082002019_新C云平台_周全_系统盘_1286-新C云平台,,,7163.141865079365,,0,0.0,13503.298946270883
17902,db7f4d5c-b107-45a6-9a66-a4471df7b346,as-tke-np-byf80o6x2,16.0,32.0,S5,1,CVM,ark-aries(白羊座),as-tke-np-byf80o6x,as-tke-np-byf80o6x2_系统盘,50,0,cbsPremium,8131.710317460317,7.166389077445685,0.0009920634920634,0,58275.0,2016.0,401,infra-node,ark-aries(白羊座)_as-tke-np-byf80o6x2_系统盘,62916.99454365079,62916.99454365079,62916.99454365079,62916.99454365079,0,0.0,13503.298946270883
17426,3b06de50-b7b8-4e76-beef-291f9bbaf9f0,quota-1v.infra.bjtx7.mthost.cn,4.0,8.0,S6,1,CVM,服务端,quota-1v.infra.bjtx7.mthost.cn,未命名1_系统盘,100,0,cbsssd,7497.844246031746,19.397842263391315,0.0004960317460317,0,145442.0,2016.0,656,generic-unknown,quota-1v.infra.bjtx7.mthost.cn_服务端_未命名1_系统盘,6588.681051587301,6588.681051587301,6588.681051587301,6588.681051587301,0,0.0,13503.298946270883
5676,483541a4-7960-4bd8-b2fa-d534c78513a3,gmam-acc-t01.fandanbao.prod,2.0,2.0,SA2,1,CVM,vpc_prod,gmam-acc-t01.fandanbao.prod,gmam-acc-t01.fandanbao.prod_数据盘_1,50,1,cbsPremium,667.655257936508,40.17792068755187,0.0009920634920634,1,26825.0,2016.0,561,ecommerce-retail,vpc_prod_gmam-acc-t01.fandanbao.prod_数据盘_1,,,6777.846230158731,,0,0.0,13503.298946270883
3045,0d48d329-1a43-43ef-91ee-b1dd3f72c00d,p-qcbj7-pe-k8s-devops01-ingress-3,4.0,8.0,S6,1,CVM,默认项目,p-qcbj7-pe-k8s-devops01-ingress,p-qcbj7-pe-k8s-devops01-ingress-3_数据盘_1,200,1,cbsssd,36.657738095238095,237.4941950150199,0.0,1,8706.0,2016.0,589,infra-node,p-qcbj7-pe-k8s-devops01-ingress-3_数据盘_1_默认项目,4.829861111111111,4.829861111111111,4.829861111111111,4.829861111111111,0,0.0,13503.298946270883
13494,ed145d7a-ae1a-4457-8280-22fabfb74f10,基础架构平台_efficiency-devops-prod,8.0,32.0,SA3,1,CVM,默认项目,基础架构平台_efficiency-devops-prod,基础架构平台_efficiency-devops-prod_系统盘,200,0,cbsPremium,9403.01140873016,44.83882680484147,0.0004960317460317,1,421620.0,2016.0,563,infra-node,默认项目_基础架构平台_efficiency-devops-prod_系统盘,6879.331845238095,81165.22569444444,81165.22569444444,6879.331845238095,0,0.0,13503.298946270883
23994,7a27fe03-ea43-49d9-b9ed-5a9b8a788e29,lh-1315920442-lhins-dltebxnw,16.0,32.0,S5,0,CVM,默认项目,lh-cbs,lh-1315920442-20221219284024538932511,100,1,cbsPremium,9251.099206349209,601.6907694795599,0.0004960317460317,1,5566301.0,2016.0,609,infra-node,lh-1315920442-20221219284024538932511_lh-1315920442-lhins-dltebxnw_lh-cbs_默认项目,,,4928.454861111111,,0,0.0,13503.298946270883
21989,1c614544-43b2-4625-86e1-1d692b2b1dfa,hl-game-233,8.0,32.0,SA3,1,CVM,默认项目,hl-game,未命名_系统盘,150,0,cbsPremium,88702.48115079365,4.301796241204532,0.0019841269841269,0,381580.0,2016.0,405,game-service,未命名_系统盘_hl-game-233_默认项目,59464.145833333336,59464.145833333336,59464.145833333336,59464.145833333336,0,0.0,13503.298946270883
2254,971ef5b0-9960-4824-8586-03cae1ba7960,as-tke-np-fp2dw27t6,16.0,32.0,SA3,1,CVM,818活动-2022,as-tke-np-fp2dw27t,as-tke-np-fp2dw27t_DATA_DISK_1,500,1,cbsPremium,2914.845734126984,1.3239122588268968,0.0,0,3859.0,2016.0,606,infra-node,818活动-2022_as-tke-np-fp2dw27t6_as-tke-np-fp2dw27t_DATA_DISK_1,2630.086805555556,2630.086805555556,2630.086805555556,2630.086805555556,0,0.0,13503.298946270883
19004,73705699-a731-49b8-9256-698f725fcad6,long-text-ae-04.bj-text.sm,48.0,96.0,SA3,1,CVM,文本,long-text-aebj-text.sm,long-text-ae-04.bj-text.sm_系统盘,50,0,cbsPremium,11223.89880952381,12.09125298642618,0.0014880952380952,0,135711.0,2016.0,561,media-news-portal,文本_long-text-ae-04.bj-text.sm_系统盘_long-text-aebj-text.sm,1160452.9097222222,1160452.9097222222,1160452.9097222222,1160452.9097222222,0,0.0,13503.298946270883
16664,0c49b363-f579-4955-91b2-7595797d0a55,tcen_bj7_x_zmxy5_g6,16.0,32.0,SA2,1,CVM,造梦西游5,tcen_bj7_x_zmxy5_g,tcen_bj7_x_zmxy5_g6_系统盘,50,0,cbsPremium,19467.58779761905,29.993392405370987,0.0014880952380952,1,583899.0,2016.0,477,game-service,造梦西游5_tcen_bj7_x_zmxy5_g6_系统盘,,,,,0,0.0,13503.298946270883
20656,c33bd044-d5b5-479d-9b03-9373208f6a45,bj-oss5,16.0,64.0,S5,0,CVM,国产数据库产品中心_1253,bj-oss,未命名_系统盘,100,0,cbsPremium,10537.924603174602,9.307809999935984,0.0014880952380952,0,98085.0,2016.0,408,infra-database,国产数据库产品中心_1253_未命名_系统盘_bj-oss5,,,16516.54265873016,,0,0.0,13503.298946270883
21878,ea14fad7-317c-435c-9e94-0918f8ddb594,【生产】csp crm product master mysql node01,32.0,64.0,C5,1,CVM,研发广州平台,【生产】csp crm product master mysql node,未命名,500,1,cbsHSSD,262953.26636904763,11.378531407177045,0.0009920634920634,0,2992022.0,2016.0,517,infra-database,【生产】csp crm product master mysql node01_研发广州平台,,,,,0,0.0,13503.298946270883
19630,0da90001-8d83-479f-acbf-691db56a872a,tc-prod-sonarqube,2.0,4.0,SA2,1,CVM,prod,tc-prod-sonarqube,未命名_系统盘,50,0,cbsBSSD,6419.287698412699,28.478237553553416,0.0004960317460317,1,182810.0,2016.0,521,dev-test-env,tc-prod-sonarqube_未命名_系统盘,,,7712.336805555556,,0,0.0,13503.298946270883
23673,52ada982-43de-416a-b4c5-2d8a63634b2d,tx-bj-hulk-k8s-node3522,84.0,320.0,S5,1,CVM,默认项目,tx-bj-hulk-k8s-node,tx-bj-hulk-k8s-node3522_数据盘,7000,1,cbsPremium,54511.71924603175,57.2799398585709,0.0009920634920634,1,3122428.0,2016.0,406,infra-node,默认项目_tx-bj-hulk-k8s-node3522_数据盘,178.80902777777777,178.80902777777777,178.80902777777777,178.80902777777777,1,0.0,211056.5982142857
22061,fa2e6ea3-f8f9-4cb4-ba1b-53226cd24778,vm-cdwch-ry7owmjw,4.0,16.0,S5,0,CVM,cdwch,vm-cdwch-ry7owmjw,vm-cdwch-ry7owmjw_数据盘_7,20,1,cbsHSSD,2016.794642857143,178.54371106910276,0.0014880952380952,1,360086.0,2016.0,568,infra-database,vm-cdwch-ry7owmjw_数据盘_7,203.4796626984127,203.4796626984127,2526.6364087301586,203.4796626984127,0,0.0,13503.298946270883
8373,7a2b8ea7-9545-4bda-bfd6-21751475b3fe,gmad-api-t02.gmad.prod,2.0,2.0,SA2,1,CVM,vpc_prod,gmad-api-t02.gmad.prod,gmad-api-t02.gmad.prod_系统盘,50,0,cbsPremium,7171.648313492064,101.17743763799844,0.0004960317460317,1,725609.0,2016.0,609,game-service,vpc_prod_gmad-api-t02.gmad.prod_系统盘,,,1247.890873015873,,0,0.0,13503.298946270883
6270,2b5b7721-7f09-4b9b-a911-22be99dbca45,vm-cdwdoris-pu43eemu,8.0,32.0,S5,0,CVM,cdwdoris,vm-cdwdoris-pu43eemu,vm-cdwdoris-pu43eemu_数据盘_1,200,1,cbsHSSD,1189.5262896825398,3.623291084344383,0.0014880952380952,0,4310.0,2016.0,519,infra-database,vm-cdwdoris-pu43eemu_数据盘_1,37814.59077380953,37814.59077380953,2970.5119047619046,37814.59077380953,0,0.0,13503.298946270883
1675,e53f141f-91c7-49ac-a6bd-17cf54f46d7d,myscale-testing-node1.internal.moqi.ai,16.0,32.0,SA2,1,CVM,cls-5q1m0hkp,myscale-testing-node1.internal.moqi.ai,cls-5q1m0hkp/pvc-7304e158-366e-4c14-9060-3ac6c6550a96,200,1,cbsPremium,3186.767361111112,1.3490159502892276,0.0,0,4299.0,2016.0,605,dev-test-env,myscale-testing-node1.internal.moqi.ai_cls-5q1m0hkp/pvc-7304e158-366e-4c14-9060-3ac6c6550a96,,,,,0,0.0,13503.298946270883
11574,d5ec90db-5acd-4999-8c56-5ed4ccffb0e5,cvm-autCanary-consulMaster-01.devops.bj.tx.lan,8.0,16.0,S5,1,CVM,基础组件,cvm-autCanary-consulMasterdevops.bj.tx.lan,未命名_系统盘,50,0,cbsPremium,7526.609126984127,3.647724963100492,0.0009920634920634,0,27455.0,2016.0,529,infra-coordination,cvm-autCanary-consulMasterdevops.bj.tx.lan_未命名_系统盘_基础组件_cvm-autCanary-consulMaster-01.devops.bj.tx.lan,,,,,0,0.0,13503.298946270883
